ques,skill
7999,29
8731,97
4386,41
3827,61
8060,29
4463,53
11788,19
13453,27
11655,4
10445,49
6802,29
12266,21
10307,16
2575,51
1738,93
3665,59
14141,110
1559,89
10957,86
15208,100
3907,2
5572,28
6181,49
9134,56
9233,65
9157,121
8959,45
12787,76
2274,79
12104,38
7395,68
3437,64
5326,86
2759,84
8493,97
9063,67
9599,29
6831,56
10919,111
11611,22
12147,72
4196,5
8540,28
6416,29
2649,90
11392,17
10970,5
12635,49
13020,21
13391,6
4944,79
8298,90
10638,85
11345,87
13931,21
14096,110
1766,112
6160,18
646,51
4661,110
14501,100
12729,37
512,51
1300,84
7185,32
10134,90
14919,82
13438,118
5429,105
4623,38
2511,93
9720,56
11164,20
10128,111
10804,51
14448,117
3972,2
10329,85
12934,111
1671,84
5077,79
9426,118
4309,53
15620,6
575,73
7631,116
10257,97
6606,109
12246,72
4598,93
12212,72
1879,6
12145,91
3455,96
4062,24
5182,77
5661,112
7379,116
12364,21
14466,110
14861,55
6212,115
2453,54
8710,97
7854,7
13071,32
853,73
6082,86
12747,116
4032,74
10314,116
12060,59
1194,119
13189,85
13986,25
15619,100
2281,96
10599,85
7881,52
7050,74
5902,100
14332,10
2804,84
10286,97
3990,38
13222,118
2338,88
13506,37
14532,32
14190,11
5764,28
4529,6
11338,17
4648,76
13482,74
8136,85
13245,32
549,51
8817,66
13421,71
3966,48
7150,21
10216,18
4957,79
15111,119
4886,53
16,38
2105,29
4178,118
14622,64
9960,23
1568,84
12594,37
15641,24
12965,50
9632,18
429,6
15081,43
14297,97
3024,84
6964,72
15637,76
6732,28
315,99
2721,84
6276,74
8977,60
5040,67
15546,22
955,51
538,73
6343,18
2114,119
4439,67
11873,72
13956,27
11855,72
14796,49
2707,22
15367,100
14601,37
5354,22
12792,116
11464,3
8545,67
11356,17
5383,59
1596,119
11949,4
604,73
594,51
11735,79
12616,49
390,44
138,93
2887,118
4281,67
4888,85
5866,28
7067,28
10082,90
11882,72
1396,76
6450,54
10984,55
7927,81
2422,91
8312,16
3792,61
3920,2
4813,37
5510,85
7917,27
13262,59
6797,28
13324,18
13519,32
14529,37
15393,100
185,15
3062,107
15568,14
4310,33
3545,67
11202,5
10239,97
4408,41
14552,113
4508,28
13394,93
9916,59
6378,54
497,15
2738,87
8653,97
10875,29
13019,32
15644,113
6668,109
14713,64
1233,84
2021,51
7446,68
14266,72
9322,27
3588,22
264,71
10951,49
10509,30
10476,87
5499,118
6283,38
3284,45
5998,28
11234,103
10214,18
10267,20
12791,37
14030,16
5542,6
12435,113
14,38
13507,53
6249,93
8302,90
14208,112
7520,74
11665,112
10769,59
13607,86
4905,108
1208,84
2932,118
4469,53
7392,116
5266,79
8396,58
1399,54
7151,21
2224,29
8184,16
10893,90
7696,92
10508,56
11942,95
4924,79
2466,54
4887,53
4449,41
4985,79
9714,18
2126,84
4217,53
2951,93
7539,116
10142,120
11993,85
14288,76
13392,17
192,54
14180,74
15358,57
2870,87
4658,110
14903,55
14213,20
5507,105
781,51
5568,73
6533,86
11803,69
15557,22
15439,22
3510,22
8257,23
1118,119
2158,71
2637,90
1729,50
6432,6
10013,23
5891,28
10247,16
6404,84
177,17
7457,116
4538,50
287,92
4856,41
6176,27
11086,49
419,44
6675,51
6414,5
14151,110
4862,67
12647,76
13353,53
13832,86
2613,2
7272,21
10093,90
709,51
2356,29
3405,38
4154,2
931,73
5013,67
12290,97
13116,53
13909,72
14635,64
591,51
12391,75
14450,65
14416,49
8812,84
9584,5
15137,119
13510,28
4254,72
4311,41
176,53
4409,33
8845,114
13007,50
12134,44
7442,21
12333,95
15380,36
9664,28
9650,99
12797,114
13429,21
3404,64
15645,72
12906,50
3158,51
2716,66
6271,118
9593,27
5396,73
9394,28
12855,111
13884,111
6497,29
4428,41
768,119
15470,22
1007,118
1324,84
2863,2
3342,37
15327,83
3882,38
6117,18
7512,15
13968,97
9313,5
39,17
10376,28
7042,88
6459,54
8297,90
11140,70
5301,118
13883,15
2202,29
5965,47
6914,30
7768,111
11448,79
872,73
6991,28
7275,97
1997,93
14457,65
10608,116
9332,5
13920,8
422,69
3877,67
2007,4
9744,103
12179,72
7949,119
6904,29
11686,72
12728,18
14396,36
6407,76
3759,99
13032,32
38,53
8856,15
6772,28
14561,92
928,73
6705,109
7459,68
13800,37
12771,37
1821,113
9559,92
10693,71
14802,49
6710,73
6178,86
14884,55
9445,85
14029,29
5598,100
4388,33
9435,67
5403,118
8604,51
11543,4
4449,53
8244,90
13341,59
6632,109
7189,21
10555,27
13141,85
12591,116
2513,93
12595,113
10896,61
14308,59
11452,66
12638,49
13634,86
5208,77
4857,33
13857,69
2567,113
6415,5
12871,93
8004,29
3663,59
2337,88
9269,121
14950,18
2836,118
14879,18
895,73
3335,108
13657,24
3804,99
8931,30
10668,56
4151,96
3079,107
4430,41
3818,67
6613,109
3358,38
15252,119
4791,48
7487,71
12560,37
15623,32
10312,97
10972,29
10658,85
7828,1
5958,64
7477,93
7956,62
9196,121
7889,117
14621,64
9058,118
14749,11
15134,119
941,51
14929,55
7675,92
9068,67
13966,29
9348,29
823,51
9918,59
8484,28
15636,76
2589,29
6018,28
8578,73
8930,60
9301,27
2171,50
8437,28
8792,5
10449,73
12391,111
233,119
6688,49
12010,59
4676,118
6859,56
1932,74
11018,55
11872,72
7623,58
2143,73
1875,112
5815,28
7941,81
8177,28
24,37
5748,33
11260,85
14144,113
2160,15
7756,80
7685,92
5021,79
3323,28
6986,28
15213,42
519,73
2203,29
5082,79
5657,23
7746,90
580,73
2264,29
3313,38
11503,120
12825,4
10514,56
11881,72
3191,29
4522,6
13077,53
4162,33
185,71
494,59
4471,41
3417,64
8398,58
8449,111
10689,38
13694,86
10942,27
2806,84
14943,103
4792,71
1495,22
1793,112
892,73
4299,73
858,73
7953,62
12658,49
13394,37
2070,73
10979,18
12193,38
9554,92
12284,97
6130,18
13622,61
12018,53
8330,28
6297,28
15181,100
6961,5
1802,113
294,92
7821,80
2785,73
10428,90
11406,87
12269,21
7982,29
7251,21
11946,72
3810,61
2562,51
4355,118
14742,37
12767,4
13122,53
8785,84
13236,61
8490,120
13169,118
7526,56
1228,119
13915,9
5688,21
2543,15
13414,32
15383,83
1110,119
4904,108
14452,117
377,69
11209,85
9140,65
12187,76
14113,110
4431,33
6504,116
10873,32
8324,118
15386,36
13255,17
14579,106
15463,22
9582,29
396,72
8462,28
14569,64
5095,79
2347,62
11185,61
8988,60
11684,81
5085,85
15276,83
6029,28
13083,81
3889,118
5322,96
757,76
4202,29
7377,91
15405,42
12543,97
12092,37
14417,37
4192,27
13026,29
13723,97
804,51
10298,97
439,72
5655,23
8803,116
6661,51
5810,28
2727,113
35,71
5706,93
11512,22
8703,63
9480,58
13676,86
12721,18
25,93
11427,111
9747,92
9234,121
9048,28
13082,61
9790,2
14259,113
2878,118
10663,121
7301,116
12057,85
4335,110
6812,71
12471,27
14634,64
5151,74
6745,28
13325,32
2807,37
12414,67
1463,84
343,99
4874,53
219,49
7641,90
8611,28
10478,59
2365,99
10666,65
11312,59
15160,119
13837,86
9883,59
9944,59
13623,61
4115,24
9343,27
11341,17
13998,27
2559,2
4394,33
1358,84
1031,22
2715,66
13850,18
9575,116
7137,21
5567,73
4873,85
4158,41
825,51
4451,33
4488,53
7498,38
10406,97
7983,29
3811,61
14310,59
8535,120
15027,20
2198,30
8910,28
11022,30
4009,2
5699,23
7156,21
3649,59
10884,27
4929,79
4090,95
11829,95
8686,111
1343,119
8633,97
3327,84
5732,85
14124,74
11430,58
321,62
1688,84
11743,65
10664,13
5229,77
3729,28
5593,17
11424,111
13332,21
8842,38
6406,84
8591,73
13658,71
15248,84
6400,29
11537,81
10237,16
10707,30
11632,81
13165,85
14560,92
12619,49
2102,119
8278,23
14241,76
11510,22
14584,82
8211,90
6144,18
4203,29
886,51
6386,29
6865,56
11007,56
3316,40
4246,11
13027,29
3302,79
10906,51
1952,22
11205,5
11432,87
7937,27
4539,108
5426,68
7283,15
4094,74
4401,67
3164,27
10271,20
14740,37
8694,97
8570,51
1270,119
4040,2
97,76
79,84
6864,30
9614,103
4046,24
1136,119
6623,15
10154,120
7335,74
15674,81
7396,116
14017,97
9561,28
4728,72
11441,74
6930,56
14503,36
11802,69
267,84
7510,71
2503,74
7865,52
2693,22
7187,32
9770,59
9847,59
1876,113
12447,97
13001,71
6313,91
7291,84
12508,113
964,51
3532,27
12950,24
7162,32
9334,5
12030,118
1011,120
4456,41
4257,72
1993,4
11322,17
14398,36
3370,93
8261,23
4837,93
3337,108
4159,33
4874,41
7314,116
8668,63
1733,74
4129,118
13661,93
14663,64
12346,118
14220,70
6446,59
5724,2
7461,116
2625,51
11274,111
11848,72
5504,31
6074,49
13727,86
5325,73
11738,112
13593,86
484,62
12184,74
11027,85
13134,118
4266,72
11212,111
7684,92
12170,37
12621,97
7076,37
7745,90
14373,76
6716,28
11502,120
14328,36
12782,76
7437,92
4997,79
10315,116
14582,82
143,50
4360,28
8961,60
9716,18
5908,47
13086,4
13271,24
15141,119
1371,84
10063,52
6069,28
11994,67
4080,54
5418,110
14252,100
13095,95
4868,67
9271,65
6155,18
13119,85
15339,83
6653,49
7194,21
11534,81
13996,97
4332,110
11025,71
11487,19
14020,111
8316,28
5850,28
15154,36
4038,2
8272,90
12235,85
7155,32
5508,2
1460,4
3776,61
14836,110
10133,120
839,73
7901,27
678,73
644,73
12046,95
4702,66
9064,85
11712,37
2543,71
3022,96
12207,72
6652,109
8543,53
13516,28
2499,37
7492,71
14471,21
363,62
9197,56
1251,119
12662,76
10612,116
11405,79
2793,73
12818,4
12999,71
6077,86
14740,74
7653,84
10788,87
6975,56
10295,97
8664,97
9548,29
4472,85
9306,27
12163,76
2816,15
4833,108
4819,49
9791,48
3743,47
12466,61
5378,118
7595,116
8732,97
10911,56
14464,11
656,51
2926,73
9329,27
15395,36
6671,49
4396,53
4036,74
6015,28
2309,95
9182,65
4457,33
9335,5
3605,59
13481,15
10563,87
13937,37
8188,28
9419,118
15006,86
1980,85
11309,38
8050,29
92,84
10211,18
438,72
4453,53
11295,87
8380,58
4571,86
2521,74
4230,71
6873,30
2184,22
12087,72
14013,106
1040,119
12897,50
1539,95
1117,119
6727,28
1895,40
14887,55
9721,92
280,116
5970,64
9006,60
7200,32
4391,33
4709,38
15472,22
15541,22
1268,116
2217,99
6693,109
10785,69
6204,46
4903,74
6625,71
13874,18
9384,27
13010,21
1837,0
12753,4
9337,29
13822,76
6952,56
7323,91
6166,86
104,54
7384,91
13299,17
3963,48
4000,38
3104,107
9015,84
11776,112
2478,84
5861,28
7256,21
2501,93
10258,97
693,51
6445,118
10865,113
11877,72
14454,117
184,93
15630,118
6179,86
7707,110
8307,16
575,51
3915,2
6327,118
9389,56
10861,5
11283,17
3577,79
13920,9
7798,92
8876,28
3013,67
13356,21
11558,4
12781,97
13649,37
13099,4
13635,86
15633,92
4693,86
8501,97
12118,76
13160,118
11254,79
15050,38
4204,5
759,84
7730,103
12094,37
6534,86
5816,64
7483,93
5100,79
12910,49
14338,29
4028,48
12420,111
7193,32
12943,93
12913,76
27,37
6024,28
1422,84
7753,56
8828,58
6101,18
15281,36
3980,2
10337,85
9833,59
5521,6
10199,28
12780,76
5038,79
14750,48
2182,22
8200,16
13472,21
15651,76
3871,73
8179,16
258,53
1146,22
7691,92
2408,84
6992,28
211,15
1574,84
8718,97
4320,37
2488,76
12847,4
4216,118
4913,48
5190,76
6489,54
14283,76
4585,71
1701,95
6137,49
6371,54
6623,71
7102,32
1155,119
13173,118
12968,50
11740,27
8441,111
14986,55
6119,86
13895,72
14568,90
14786,49
310,99
4453,41
2004,119
14868,55
3489,22
1866,112
2047,51
8588,51
2214,67
8707,63
3675,4
10069,37
10576,85
3125,107
3897,2
6132,18
7,86
3512,96
7804,103
8218,16
105,76
7158,21
11892,4
13698,111
14526,38
2473,84
3451,85
5302,118
24,38
7057,28
9167,94
12161,91
14630,64
5734,85
9968,23
7988,29
3647,59
15351,14
6925,29
3708,59
8072,16
3313,37
5382,73
7950,81
1334,119
380,48
3336,108
2492,54
1200,119
208,97
2132,29
11924,93
707,73
1277,119
1756,84
4498,28
9488,85
12113,108
14947,18
13707,50
15554,22
436,113
10244,97
11317,116
925,51
15293,83
1850,0
11472,3
4745,118
4104,74
9902,59
807,51
10557,87
4717,114
740,22
5067,79
7218,21
1651,84
8226,90
824,73
1319,84
11350,87
2420,54
9318,29
12985,24
763,76
3368,74
12202,76
2302,54
4318,86
13223,50
1191,30
8609,51
14476,113
4342,72
1983,2
2164,51
6558,37
3307,79
7607,58
12502,97
3843,59
3553,67
11272,24
2433,76
6838,108
15656,118
1949,31
13004,50
7141,21
7294,37
11048,71
13915,8
8889,85
13956,5
4877,53
5612,22
8382,58
10132,120
8661,97
2163,27
10720,103
6767,28
2699,87
9130,56
11533,81
5470,31
9505,28
4535,6
3154,107
6173,37
7222,32
127,97
12642,49
4397,33
10322,118
8713,97
6114,18
6462,29
7515,71
5872,64
11623,95
4491,53
12486,113
932,73
8428,97
14084,111
1843,113
5948,28
13629,86
7159,21
5132,113
9547,116
11052,74
2346,29
14027,111
6219,102
14739,40
14578,64
998,73
2336,27
3864,51
2835,51
6940,30
4429,67
7439,116
11032,38
14369,59
6802,27
10738,59
6380,51
4419,53
7115,32
9718,110
10559,59
7234,54
8916,28
10877,44
11470,3
5169,77
9257,56
12883,74
4230,15
14402,37
5246,77
2976,90
12020,85
5255,27
9670,28
7864,80
15447,22
13671,50
13158,67
1548,95
5174,105
12086,72
14012,110
2095,73
8972,60
11061,71
12916,49
6554,18
1429,84
9850,59
4599,74
7613,116
10842,86
906,51
7418,28
6422,5
2246,62
8496,92
4593,53
8624,97
11891,81
14910,55
15189,100
788,51
15574,14
14643,64
9319,29
11449,87
13006,81
14743,37
5794,28
11492,19
5686,22
8573,51
10372,18
14458,65
14552,6
15620,113
8687,63
1182,22
3878,67
4812,95
10185,16
9193,94
3612,59
11046,86
7295,84
3318,28
6981,28
7242,32
13066,61
14960,18
10614,116
7032,28
3459,96
11876,72
8758,81
13930,103
6910,29
11197,75
14081,111
14158,111
4133,118
3938,24
1613,84
6762,28
7108,32
9550,92
11296,59
8595,28
15478,22
6681,18
11410,79
13831,76
14419,37
967,51
145,120
15335,83
7887,71
9074,60
6235,37
9867,59
7449,21
6255,46
1882,6
9321,5
9928,59
12178,72
13786,49
14580,16
9327,27
11325,17
7070,15
8268,90
1660,119
4991,79
7344,92
10879,108
12936,93
12585,113
11584,4
1375,84
13013,81
2058,73
5342,38
9340,5
6077,49
10075,90
1777,6
3035,59
7454,32
9752,103
12746,4
3376,93
12173,37
15304,42
7302,116
12456,113
2799,51
7511,38
15647,67
2789,73
11461,100
8968,45
14122,11
11039,18
7235,32
8151,118
10976,18
6840,88
3912,93
3287,79
9186,121
10520,56
13808,116
6310,76
4591,17
11066,15
13434,18
9443,67
12101,37
13919,9
11551,4
11778,72
12485,44
12778,38
6565,18
7197,21
10824,85
6099,37
6333,22
11447,87
9584,27
11649,4
5904,85
14782,106
2821,96
11089,55
12209,76
13102,85
6694,49
6417,27
5344,2
5839,47
6494,27
7770,120
11,74
6423,5
10991,56
9438,85
3518,67
3176,118
1,80
7409,32
13304,17
5430,112
4476,53
44,18
1865,112
5805,28
8953,45
9799,68
4263,113
2540,93
11729,112
14150,113
128,93
2588,51
5856,28
7300,32
4536,113
4135,59
3688,96
11493,120
2472,84
3413,73
4988,79
6288,54
1898,27
6436,118
2425,84
10196,71
542,51
4280,118
6848,30
6976,67
10024,80
10723,60
12986,71
14629,64
3835,96
4488,67
6911,29
7575,92
265,54
1978,2
15473,22
440,44
1162,119
5305,85
7319,91
15202,100
7545,28
2245,99
9949,59
6425,29
1044,119
7474,32
9440,85
14656,64
11639,81
9831,59
3341,15
4399,85
4110,24
8344,90
12341,67
1792,113
1883,48
15070,55
7882,52
948,51
3516,27
12226,111
14936,55
15316,83
11197,111
13845,18
13787,86
11737,74
7271,32
4831,71
3132,107
3189,118
7241,21
8225,90
3853,5
5712,22
8652,63
995,73
13203,118
3330,66
10347,85
15022,20
13226,61
8571,73
6231,68
8557,118
7783,90
7121,32
434,122
2432,76
13436,85
3576,67
9425,67
13711,71
12632,97
6510,116
12561,91
13610,86
1223,119
9083,67
11395,59
11010,71
2304,54
2395,119
4175,118
12453,93
13084,81
6197,118
14754,8
6201,115
12528,97
13724,97
5133,29
8978,60
14018,29
1388,84
7259,21
13843,90
6894,56
9685,68
12894,74
562,51
11707,72
11471,19
2855,118
7477,71
1212,89
10715,2
13876,18
8703,97
5559,37
12432,5
13923,25
45,24
5645,100
8117,23
5867,28
12385,59
126,93
9054,28
7248,32
10341,85
10653,121
10714,121
3614,59
4035,2
2271,29
6447,54
15640,92
14520,113
4025,24
5525,87
11265,48
14577,64
12384,108
6262,115
9104,54
897,73
6578,18
1400,54
3215,5
1885,113
4048,38
8621,97
6959,56
11668,26
10562,87
15038,49
8901,58
11783,112
5072,79
4105,24
10852,20
14244,97
14173,5
4599,50
6365,28
13978,21
7290,27
8455,111
8492,97
2782,84
9565,116
9313,27
2621,74
15047,82
5211,77
4380,53
1072,22
3858,61
5999,28
10268,20
11904,38
4494,53
7973,29
12752,76
3801,61
8034,29
14642,64
2900,118
4437,53
7360,116
5200,105
7731,103
8525,120
13333,32
10712,5
9436,118
5719,2
13227,61
6672,86
7146,21
5428,105
9464,119
4588,86
8990,45
5438,6
9672,68
10674,65
13963,6
11528,120
14989,55
10941,29
6711,28
1694,84
574,73
11130,86
13052,61
14871,55
14685,64
981,73
3458,96
5475,31
7473,21
2582,40
12401,85
1322,119
7644,90
12535,6
1366,84
3364,74
8514,28
11453,19
10498,85
14029,27
10703,28
6936,56
14432,80
12326,118
6105,86
7425,116
4786,74
10997,56
8180,90
9700,103
5892,28
7175,32
7502,74
11769,87
12177,72
5147,79
5845,28
9710,56
12514,97
677,51
4017,2
7164,21
2546,29
8267,90
10484,28
10926,111
2495,84
10289,90
2536,27
10470,27
339,84
13559,18
14494,58
6523,116
3025,73
2384,95
1696,84
11751,65
15105,119
12722,37
4829,74
4188,118
6186,108
6685,86
69,84
6210,118
14437,52
11475,3
14920,82
12011,85
7581,28
7386,116
10587,59
12135,44
861,73
13305,37
5692,118
8893,53
1553,95
12874,50
4079,11
13163,67
15452,119
8741,97
9975,56
12754,116
2167,51
6437,31
7305,91
5368,81
10677,87
3263,79
14839,55
6323,88
9817,59
8788,51
9324,29
4409,67
8204,28
5994,28
3997,38
418,112
7281,37
3641,4
333,99
8183,28
10558,85
13111,118
4495,53
6336,76
417,72
0,80
8035,29
14924,93
11112,70
4438,33
10349,97
11691,4
3228,11
4765,72
4418,85
5639,114
10453,67
13428,32
12005,85
15597,83
5614,22
8824,84
426,72
1722,84
11653,81
12938,77
15084,57
12668,116
13869,18
7470,21
9342,5
7527,28
11839,35
13926,77
1798,112
9332,27
3598,22
6468,29
7075,15
11330,17
6472,88
6600,109
4935,79
6900,56
13521,61
284,92
14671,64
10090,90
12667,37
5732,2
5603,78
1336,84
11457,3
13601,86
2325,85
3782,61
13972,67
4601,50
14439,117
14918,82
2352,29
8618,51
14523,38
5313,37
1707,84
13672,93
5113,79
14698,64
8932,30
2794,73
3108,107
5124,11
6899,30
12842,37
12784,37
12919,49
12923,50
2736,66
5157,77
11570,68
15031,55
2632,51
3292,79
12002,67
909,51
14897,55
9458,85
6647,109
2489,54
6651,86
8142,118
791,51
6415,27
4478,85
4866,41
2708,95
7202,21
1246,119
2584,37
11542,81
11033,71
12547,97
14166,90
11218,61
3144,61
150,40
1112,119
2647,90
1458,95
4202,27
6019,28
13737,50
13026,27
6499,27
3975,2
5422,61
7585,116
8850,74
6799,54
1468,4
15466,22
12775,76
12741,76
3861,119
8310,90
14273,49
837,51
13079,116
11194,37
8178,28
10103,90
5800,28
5630,51
8195,16
5753,28
1994,95
7125,21
1141,22
4561,74
5502,73
7500,71
6987,28
12792,91
14925,37
4439,41
6664,73
4629,73
10525,118
3314,38
8366,58
8494,111
13500,85
15147,119
15360,100
13382,17
4385,85
13789,49
14329,100
9727,68
286,116
5609,22
6768,28
2402,119
13888,37
6332,45
4371,23
4614,49
11601,81
15056,55
6574,86
2002,119
3488,85
5714,2
4404,85
14539,37
9190,65
3366,74
9343,5
2374,0
10866,113
6190,38
12056,59
3670,4
6127,18
10467,6
11796,69
10219,18
13337,67
11060,49
10585,87
2786,51
9441,118
399,66
7262,21
1732,50
2330,29
4879,85
8182,90
190,93
2923,118
1000,73
8458,120
13811,37
9564,116
13137,118
11586,120
14406,49
3783,61
4403,53
9375,60
10543,59
13319,85
13777,38
4029,93
622,51
10884,5
9241,56
10033,52
4399,33
15549,22
8363,58
13578,32
12904,37
4697,74
4601,93
11481,112
1916,4
13625,11
7672,92
2653,84
7810,116
9017,58
13307,17
3344,79
14684,64
13891,113
6704,109
12933,93
2656,87
6761,108
10920,111
11419,87
12511,97
13952,27
7264,21
14894,55
11443,93
12980,24
3624,22
3363,74
8733,63
1555,4
11148,71
15328,83
11712,74
738,120
8523,111
539,73
4682,67
10051,71
1166,22
600,73
11267,24
15429,100
529,51
4193,118
4411,59
7424,116
4839,27
13103,67
2512,93
14944,18
2846,118
11391,17
11242,24
10346,85
4444,33
2816,37
4481,41
7738,103
3207,107
6086,49
5673,108
12945,50
12429,97
13886,97
7913,27
7652,73
12688,37
4960,79
9453,67
13022,32
3847,27
13411,67
2323,68
6746,28
6143,49
10854,20
2792,51
12647,37
723,99
15128,119
15057,55
3591,22
12864,61
4710,110
9476,29
951,51
9567,92
14939,55
6109,18
13919,8
2440,119
9912,59
6569,86
13652,61
1856,112
6674,51
2399,119
13746,6
15475,22
4808,113
1093,119
4096,93
4686,118
2013,38
4851,53
6551,51
9253,94
11598,81
13011,28
13362,118
5943,28
9334,27
495,85
12612,49
10364,85
12275,111
9191,94
14272,113
10829,61
10552,87
2416,84
7884,80
7978,29
7263,21
13087,32
12649,76
15592,120
13152,53
13205,53
13523,38
2502,38
13063,59
15028,20
7940,81
8911,28
9465,58
14828,18
5639,37
299,116
10524,52
4850,41
11762,72
2122,29
13688,86
2378,99
8392,58
8563,51
9649,28
15273,52
3110,107
5126,11
9437,85
4822,50
3730,28
7963,62
8472,97
9136,56
3683,4
4741,72
12260,61
1641,84
5391,2
459,72
10708,30
2481,84
8937,60
4835,50
6833,56
8994,45
12991,24
1360,84
11605,81
11258,108
1536,119
6330,18
12108,72
1205,84
5789,28
12657,6
14,37
5589,118
2073,51
1161,22
10180,16
13753,90
8292,23
4669,24
216,97
2784,73
8662,97
14955,18
12481,97
2254,29
4180,59
6178,49
10089,90
5616,11
13179,118
1238,119
13530,108
526,51
14917,82
9735,103
14462,113
3970,2
11301,59
3937,93
6757,28
7364,116
10792,5
10061,117
12059,67
13249,21
5137,72
14697,64
1659,84
14589,82
14754,9
5028,79
9562,28
4572,67
9933,59
13378,74
14744,15
12604,79
6580,18
9815,59
15054,55
3936,2
7326,91
4481,53
14545,37
10550,87
1763,99
4558,5
15415,10
3268,79
4624,67
6056,64
15385,83
14356,11
4424,41
14830,55
4852,41
1833,113
3533,29
6280,93
12348,59
7225,21
14953,49
3523,27
7149,21
8488,111
9537,116
4349,113
8343,51
5199,77
4667,84
11056,71
14175,97
8532,120
13686,86
14399,36
12731,18
8447,111
7979,29
13035,32
13823,91
8040,29
13220,118
2872,118
8906,28
381,112
13325,21
14192,70
10724,51
12802,114
13443,86
4405,33
4533,28
2123,29
7794,103
3039,27
6649,109
11825,95
11935,22
15318,36
2493,99
2683,37
7523,71
15109,119
3333,73
7513,93
2146,73
6540,91
10031,52
10815,18
2136,79
5993,112
9384,29
6446,85
7333,91
6412,29
1486,84
6070,28
8520,28
3342,40
546,51
1025,22
11600,95
953,51
6341,18
13404,118
7123,32
4802,27
5851,28
7906,81
9038,28
11036,18
11201,85
14304,59
1594,119
4650,71
4872,85
10533,56
109,91
5057,79
4768,6
2255,29
8748,81
3659,59
11957,95
2885,118
13166,67
14087,11
4868,33
32,2
1337,119
4157,38
5371,96
7332,74
6562,18
5196,77
5162,77
3075,107
8585,28
13322,18
213,62
1063,62
8632,97
15197,36
14338,27
6420,27
14651,64
13739,71
4099,2
11742,65
8339,90
13014,81
12856,111
6993,56
3701,95
9344,5
1479,95
10384,85
1190,22
5295,73
8608,73
8590,73
4559,5
4270,72
10122,28
1056,22
5289,96
11148,15
12022,59
4853,33
2287,96
1655,119
4122,67
13691,44
3785,61
13201,118
64,95
8132,85
7619,58
1887,0
5446,73
13767,32
7505,71
5047,54
9842,27
2101,29
1264,119
9292,56
6689,18
11347,79
552,51
515,73
12153,26
14753,92
13605,86
4956,76
10308,97
173,53
9329,5
1890,6
2018,51
1583,89
1397,54
5672,108
7058,56
8575,73
615,89
6626,86
9898,59
11123,13
5482,23
2470,76
3519,67
9641,18
4936,79
1383,84
1738,37
2868,87
6441,91
6065,28
10900,67
489,2
12280,113
14901,55
6855,56
10704,28
6655,86
14540,113
10224,20
4466,53
6122,86
1871,112
661,51
15052,20
7063,28
1278,84
5862,28
30,2
8530,111
6925,27
14368,49
7589,116
3802,62
1975,71
10152,111
1210,79
5150,59
10105,81
15564,14
12997,24
6180,37
8469,97
13128,118
6844,28
15288,100
10111,111
7636,32
2448,54
4555,87
13100,4
11657,4
10871,108
4313,41
11168,55
15151,119
12136,44
7778,72
10590,116
8340,97
9446,85
11629,81
4389,85
15296,42
6354,18
7038,56
8303,90
3378,74
4750,118
901,73
11515,22
4740,72
4446,41
4483,33
8572,73
3573,29
5978,28
8960,45
9071,97
10499,85
2024,51
5522,6
1570,99
1953,105
12539,113
11467,24
13949,5
806,73
2898,118
12411,59
2847,51
1204,84
1939,27
9084,67
5626,37
10903,85
12994,118
14043,113
15177,36
11999,95
6885,30
7934,27
11490,61
4981,79
3002,27
4374,23
3852,27
3501,67
11138,70
11865,95
14381,76
14664,64
3107,84
15510,81
245,67
6547,37
5085,33
6604,18
10655,13
6372,54
7639,90
12150,72
12936,50
14076,110
9795,81
4900,74
10037,52
13853,18
13928,77
12476,74
325,76
5318,96
8688,97
7249,21
11660,37
8860,97
3093,107
1957,118
6884,56
784,51
10294,97
14293,76
10962,55
12698,111
4363,113
3676,4
2366,79
9339,27
14570,64
3277,79
2660,87
7129,32
3766,61
7268,21
7875,7
15000,86
8602,51
4372,112
3020,79
13618,86
1302,119
14225,70
12215,72
13021,53
1168,119
14540,6
11227,71
15646,92
1245,119
3813,79
4197,118
7428,116
1127,119
7784,90
1936,108
6238,38
5454,28
8417,97
10401,56
11308,59
6949,56
5615,11
7475,32
3356,38
10632,67
7485,71
15423,104
10652,30
12237,67
4978,79
6422,27
13816,112
15450,22
9052,99
11455,26
2877,118
3232,107
12032,37
9228,94
11610,81
5989,28
4209,27
7256,32
4447,33
147,28
5784,28
11003,56
703,51
6806,108
14162,110
6189,38
2377,29
7366,116
11107,70
12520,113
42,93
2795,51
1537,84
6203,118
9379,56
13484,21
14524,37
10334,85
5689,18
8629,97
7554,21
6145,49
1792,6
10039,117
10731,59
6279,74
7720,92
3122,107
7190,32
11832,95
6752,28
5086,53
5033,79
7455,68
5404,74
11842,72
472,48
12900,50
11196,118
7165,32
12609,79
15397,36
2055,51
8561,85
1811,0
2615,27
9293,85
12754,91
279,92
2941,73
3582,67
3016,96
6315,28
9843,59
14650,64
3444,96
6784,37
899,51
5727,2
701,99
7246,21
9515,116
4023,38
7154,21
4776,5
10085,90
10849,56
15243,42
10336,85
10778,116
329,84
10959,55
12315,59
12756,95
1753,51
7984,29
8674,97
4387,53
3828,61
1702,84
6847,91
8566,51
767,119
10481,65
14693,64
15357,57
5118,38
2671,119
2319,2
8742,97
8508,111
12125,12
12432,27
13183,118
1226,119
8944,45
